Review,Rating,sentiment,review_length,polarity,label
stuff really make difference discolouration unevenness skin good price ive noticeably seen improvement since using ive repurchased product many time already become part daily skin care routine also added bonus making eyelash eyebrow grow crazy rate partner noticed thing started using product well highly recommend,5,positive,78,0.204375,2
make face feel nice clean without pull tightness cleanser smell lite something nice fresh,5,positive,29,0.3843333333333333,2
showed really well great fair skin looked super natural first day started coming noticed darker spot around dry spot like knee ankle easy apply though,4,positive,42,0.33287037037037037,2
love make face soft smooth,5,positive,9,0.3333333333333333,2
first packaging gorgeous notice skin feel brighter use elixir light pleasant scent havent really noticed difference lessening wrinkle feel nice skin doesnt irritate sensitive skin received complimentary bottle exchange review opinion,5,positive,64,0.45092592592592595,2
received complimentary influenster belif let tell skin feel amazing honestly didnt like sleeping night like putting little bit face massaging skin really good leaf skin soft smooth hydrated,5,positive,58,0.35892857142857143,2
product irritated eye point people aka cry burn eye doesnt anything control pore not buying anything clinque ever,1,negative,39,-0.2,0
cant speak benefit product received sample put neck wish time retake bath smell like old musty wet clothes going smelling day,1,negative,44,-0.012499999999999997,0
absolutely love product used excited received free product give natural glow wear makeup effortless look dont know true heart one ingredient product take moisture air give skin feel hydrated totally recommend,5,positive,70,0.275,2
received sample glad didnt buy full size balmy quite thick didnt absorb skin left weird film face place clumped left white bit skin dryer side heavy,2,negative,63,-0.0022222222222222305,0
first time using kiehls super multicorrective antiaging eye cream impressed cream gave result two week use wrinkle fine line smoother people say glow eye agree application apply easy cream lightweight pleasant smell thank kiehls bzzagent free sample continue buy purchase product,5,positive,77,0.5095238095238096,2
received voxbox excited try love smell packaging make skin feel tacky apply like make skin feel absorbed initially super tacky received product free influenster skii exchange honest review,4,positive,65,0.35833333333333334,2
stuff amazing skin look clear smooth soft non greasy sticky melt skin smell wonderful,5,positive,24,0.445,2
love clean ingredient list love sturm hyaluronic serum product not work well caused angry breakout face mature combination skin going give light face cream try shea butter,2,negative,49,0.22777777777777777,0
whats retinol serum specified anyone,3,neutral,13,0.0,1
got free influencer love using week plan continue using,4,positive,24,0.45,2
product absolutely amazing ive using daily combination skin hard find good product product hydrate skin not leaving oily also love light creamy,5,positive,43,0.3597222222222222,2
opened mine like half full normal feel like full trying still pretty upset not full,1,negative,32,0.12638888888888888,0
ive using fresh lip product long time rose lip cream favorite using overnight heard recovery lip mask try apply every night bed lip soft smooth next day havent problem cracked dry lip since introducing fresh balm skincare routine one must want hydrated lip overnight not worry dry,5,positive,95,0.2125,2
really like smooth make skin slightest problem acne breakout use problem ill use shower shave believe removing dead skin cell shaving let razor glide better reduces razor burn irritation product marketed toward agefighting market think one best cleanser available skin type,5,positive,81,0.3285714285714286,2
love cleanser great dry sensitive skin left nice glow face felt hydrated problem packaging little bit cheap overall really liked,5,positive,40,0.27518939393939396,2
